id1,id2,survey1,survey2,question1,question2,similarity
Q00274,Q03841,Sensus Perumahan,SUSENAS,Sejauh mana jam kerja digunakan untuk periode sebelumnya?,Mohon sebutkan jam kerja yang diperoleh di periode sebelumnya.,0.9341461658477783
Q00274,Q06376,Sensus Perumahan,Sakernas,Sejauh mana jam kerja digunakan untuk periode sebelumnya?,Bagaimana kondisi jam kerja yang digunakan di periode sebelumnya?,0.9322368502616882
Q00275,Q00921,Survei UMKM,Sensus Perumahan,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang utama terkait bulan lalu?,0.9674023985862732
Q00275,Q02041,Survei UMKM,Sensus Pertanian,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Berapa dominan jumlah pengeluaran rumah tangga dalam bulan lalu ini?,0.945320725440979
Q00275,Q03689,Survei UMKM,Sakernas,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait seminggu terakhir?,0.9357535243034363
Q00275,Q04481,Survei UMKM,Sensus Pertanian,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang aktual terkait bulan lalu?,0.931499719619751
Q00275,Q06531,Survei UMKM,Sakernas,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang total terkait bulan lalu?,0.9272466897964478
Q00275,Q05345,Survei UMKM,Survei UMKM,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait musim panen terakhir?,0.926069974899292
Q00275,Q08185,Survei UMKM,Survei Industri,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang perkiraan terkait bulan lalu?,0.9172656536102295
Q00275,Q08907,Survei UMKM,Sakernas,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Mohon sebutkan pengeluaran rumah tangga yang dialami di bulan lalu.,0.9170629978179932
Q00275,Q02337,Survei UMKM,Sakernas,Bisakah Anda menyebutkan pengeluaran rumah tangga yang dominan terkait bulan lalu?,Bisakah Anda menyebutkan pengeluaran rumah tangga yang utama terkait tahun berjalan?,0.9112778306007385
Q00276,Q00623,Survei Industri,Survei Hortikultura,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Seberapa banyak anggota keluarga yang digunakan pada tahun berjalan?,0.9315497279167175
Q00276,Q05296,Survei Industri,Sensus Perumahan,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Bagaimana kondisi anggota keluarga yang digunakan di tahun berjalan?,0.9061320424079895
Q00276,Q09843,Survei Industri,SUSENAS,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Seberapa banyak anggota keluarga yang dilakukan pada tahun berjalan?,0.8970279097557068
Q00276,Q06521,Survei Industri,Survei UMKM,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Apakah terdapat anggota keluarga yang dilakukan dalam tahun berjalan?,0.888236403465271
Q00276,Q02271,Survei Industri,Sensus Penduduk,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Sejauh mana anggota keluarga digunakan untuk periode sebelumnya?,0.8857899904251099
Q00276,Q09692,Survei Industri,Sensus Perumahan,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Apakah rumah tangga digunakan anggota keluarga selama tahun berjalan?,0.8829900026321411
Q00276,Q04096,Survei Industri,Sensus Penduduk,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Seberapa banyak anggota keluarga yang dikelola pada tahun berjalan?,0.880468487739563
Q00276,Q09403,Survei Industri,Sensus Pertanian,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Seberapa banyak anggota keluarga yang dialami pada tahun berjalan?,0.879787802696228
Q00276,Q01474,Survei Industri,Sensus Pertanian,Sejauh mana anggota keluarga digunakan untuk tahun berjalan?,Apakah rumah tangga dilakukan anggota keluarga selama tahun berjalan?,0.8775587677955627
Q00277,Q02148,Survei Hortikultura,Sakernas,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah terdapat pengeluaran rumah tangga yang dicatat dalam musim panen terakhir?,0.9721671938896179
Q00277,Q09730,Survei Hortikultura,Survei UMKM,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah rumah tangga dialami pengeluaran rumah tangga selama musim panen terakhir?,0.9546670913696289
Q00277,Q02456,Survei Hortikultura,Sakernas,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah rumah tangga dilakukan pengeluaran rumah tangga selama musim panen terakhir?,0.9532977938652039
Q00277,Q08222,Survei Hortikultura,Sakernas,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah rumah tangga dimiliki pengeluaran rumah tangga selama musim panen terakhir?,0.950774073600769
Q00277,Q08635,Survei Hortikultura,Sensus Perumahan,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah rumah tangga dikelola pengeluaran rumah tangga selama musim panen terakhir?,0.948377251625061
Q00277,Q01578,Survei Hortikultura,Survei Industri,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apa jenis pengeluaran rumah tangga yang dicatat rumah tangga dalam musim panen terakhir?,0.9477127194404602
Q00277,Q04001,Survei Hortikultura,Sensus Penduduk,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah rumah tangga dihasilkan pengeluaran rumah tangga selama musim panen terakhir?,0.943756639957428
Q00277,Q00554,Survei Hortikultura,Sensus Pertanian,Apakah rumah tangga dicatat pengeluaran rumah tangga selama musim panen terakhir?,Apakah rumah tangga diterima pengeluaran rumah tangga selama musim panen terakhir?,0.9429078102111816
Q00278,Q03235,Survei Industri,Sensus Perumahan,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang dilakukan di bulan lalu.,0.9803929924964905
Q00278,Q03951,Survei Industri,Survei Hortikultura,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang dialami di bulan lalu.,0.9757350087165833
Q00278,Q07138,Survei Industri,Sensus Perumahan,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang diperoleh di bulan lalu.,0.9756399393081665
Q00278,Q05048,Survei Industri,Sensus Penduduk,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang digunakan di bulan lalu.,0.9641843438148499
Q00278,Q05447,Survei Industri,Sensus Pertanian,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang dikelola di bulan lalu.,0.962627112865448
Q00278,Q09640,Survei Industri,Survei UMKM,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang dicatat di bulan lalu.,0.9612717032432556
Q00278,Q01566,Survei Industri,SUSENAS,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang dimiliki di bulan lalu.,0.956794261932373
Q00278,Q00589,Survei Industri,SUSENAS,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan lahan pertanian yang diterima di bulan lalu.,0.949661374092102
Q00278,Q03667,Survei Industri,Survei Industri,Mohon sebutkan lahan pertanian yang dihasilkan di bulan lalu.,Mohon sebutkan alat pertanian yang dialami di bulan lalu.,0.9291502833366394
Q00279,Q06091,Sensus Perumahan,Sakernas,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga diterima sumber penerangan selama periode sebelumnya?,0.9725309014320374
Q00279,Q06931,Sensus Perumahan,SUSENAS,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga dimiliki sumber penerangan selama periode sebelumnya?,0.9714705348014832
Q00279,Q00442,Sensus Perumahan,Survei Hortikultura,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga dilakukan sumber penerangan selama periode sebelumnya?,0.9633789658546448
Q00279,Q02908,Sensus Perumahan,SUSENAS,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga dihasilkan sumber penerangan selama periode sebelumnya?,0.9473140239715576
Q00279,Q08067,Sensus Perumahan,Sensus Pertanian,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga dialami sumber penerangan selama periode sebelumnya?,0.9461066722869873
Q00279,Q00711,Sensus Perumahan,Survei Industri,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga dicatat sumber penerangan selama periode sebelumnya?,0.9380292296409607
Q00279,Q03643,Sensus Perumahan,Sensus Perumahan,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga diperoleh pengeluaran rumah tangga selama periode sebelumnya?,0.9316321015357971
Q00279,Q09253,Sensus Perumahan,Survei Hortikultura,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apakah rumah tangga diperoleh hasil panen selama periode sebelumnya?,0.9249123930931091
Q00279,Q02204,Sensus Perumahan,Survei Industri,Apakah rumah tangga diperoleh sumber penerangan selama periode sebelumnya?,Apa jenis sumber penerangan yang diperoleh rumah tangga dalam periode sebelumnya?,0.9233566522598267
Q00280,Q01042,Survei UMKM,Sensus Pertanian,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa estimasi alat pertanian yang dikelola pada usaha Anda tersebut?,0.9917527437210083
Q00280,Q09748,Survei UMKM,Sakernas,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa estimasi alat pertanian yang diperoleh pada usaha Anda tersebut?,0.990328311920166
Q00280,Q08771,Survei UMKM,Sensus Perumahan,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa estimasi alat pertanian yang dialami pada usaha Anda tersebut?,0.9901530146598816
Q00280,Q03863,Survei UMKM,Survei Hortikultura,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa estimasi alat pertanian yang dimiliki pada usaha Anda tersebut?,0.9896663427352905
Q00280,Q06955,Survei UMKM,Survei Hortikultura,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa estimasi alat pertanian yang diterima pada usaha Anda tersebut?,0.9841970205307007
Q00280,Q04851,Survei UMKM,Survei Hortikultura,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa estimasi alat pertanian yang tersedia pada usaha Anda tersebut?,0.9810889363288879
Q00280,Q03860,Survei UMKM,Survei Industri,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa perkiraan jumlah alat pertanian dalam usaha Anda ini?,0.9697270393371582
Q00280,Q09589,Survei UMKM,Survei Industri,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Berapa rata-rata jumlah alat pertanian dalam usaha Anda ini?,0.9512318968772888
Q00280,Q08858,Survei UMKM,Survei Industri,Berapa estimasi alat pertanian yang digunakan pada usaha Anda tersebut?,Seberapa banyak alat pertanian yang dialami pada usaha Anda?,0.9489375948905945
Q00281,Q02509,Sakernas,Survei Industri,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang dikelola rumah tangga dalam wilayah ini?,0.9914997220039368
Q00281,Q04520,Sakernas,Survei Industri,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang dilakukan rumah tangga dalam wilayah ini?,0.9796112775802612
Q00281,Q09629,Sakernas,Survei Industri,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang dialami rumah tangga dalam wilayah ini?,0.9785205721855164
Q00281,Q05418,Sakernas,Sensus Perumahan,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang dicatat rumah tangga dalam lingkungan tempat tinggal?,0.9448979496955872
Q00281,Q02488,Sakernas,Sensus Pertanian,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apakah rumah tangga dicatat jam kerja selama wilayah ini?,0.938033938407898
Q00281,Q06118,Sakernas,Sensus Pertanian,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang dimiliki rumah tangga dalam lingkungan tempat tinggal?,0.9280194044113159
Q00281,Q05388,Sakernas,SUSENAS,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang dikelola rumah tangga dalam lingkungan tempat tinggal?,0.9269517064094543
Q00281,Q09507,Sakernas,Survei Industri,Apa jenis jam kerja yang dicatat rumah tangga dalam wilayah ini?,Apa jenis jam kerja yang tersedia rumah tangga dalam lingkungan tempat tinggal?,0.9205454587936401
Q00282,Q06517,Sakernas,Sensus Perumahan,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah terdapat pengeluaran rumah tangga yang dilakukan dalam periode sebelumnya?,0.9843652248382568
Q00282,Q02796,Sakernas,Survei UMKM,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah terdapat pengeluaran rumah tangga yang dikelola dalam periode sebelumnya?,0.9820871353149414
Q00282,Q09288,Sakernas,Sakernas,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah terdapat pengeluaran rumah tangga yang dimiliki dalam periode sebelumnya?,0.9775177836418152
Q00282,Q09992,Sakernas,Sensus Pertanian,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah terdapat pengeluaran rumah tangga yang diperoleh dalam periode sebelumnya?,0.9768985509872437
Q00282,Q08994,Sakernas,Survei Industri,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah rumah tangga digunakan pengeluaran rumah tangga selama periode sebelumnya?,0.9725111722946167
Q00282,Q04306,Sakernas,Sensus Penduduk,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah terdapat pengeluaran rumah tangga yang tersedia dalam periode sebelumnya?,0.970448911190033
Q00282,Q01981,Sakernas,Sensus Pertanian,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah terdapat pengeluaran rumah tangga yang diterima dalam periode sebelumnya?,0.9637044072151184
Q00282,Q03066,Sakernas,Sensus Pertanian,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Sejauh mana pengeluaran rumah tangga digunakan untuk periode sebelumnya?,0.9553859829902649
Q00282,Q03931,Sakernas,Sensus Perumahan,Apakah terdapat pengeluaran rumah tangga yang digunakan dalam periode sebelumnya?,Apakah rumah tangga dikelola pengeluaran rumah tangga selama periode sebelumnya?,0.9547656774520874
Q00283,Q06196,Sensus Penduduk,Survei Industri,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Seberapa banyak volume produksi yang dialami pada wilayah ini?,0.9934488534927368
Q00283,Q08674,Sensus Penduduk,Sensus Penduduk,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Seberapa banyak volume produksi yang dihasilkan pada wilayah ini?,0.9931710958480835
Q00283,Q09269,Sensus Penduduk,Survei Hortikultura,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Seberapa banyak volume produksi yang digunakan pada wilayah ini?,0.9900199770927429
Q00283,Q08254,Sensus Penduduk,Survei Hortikultura,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Seberapa banyak volume produksi yang diperoleh pada wilayah ini?,0.9888476729393005
Q00283,Q01626,Sensus Penduduk,Survei Hortikultura,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Seberapa banyak volume produksi yang tersedia pada wilayah ini?,0.982650101184845
Q00283,Q07004,Sensus Penduduk,Sensus Perumahan,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Berapa keseluruhan jumlah volume produksi dalam wilayah ini ini?,0.9786515235900879
Q00283,Q02999,Sensus Penduduk,SUSENAS,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Berapa total jumlah volume produksi dalam wilayah ini ini?,0.9759275317192078
Q00283,Q08203,Sensus Penduduk,Survei Hortikultura,Seberapa banyak volume produksi yang dilakukan pada wilayah ini?,Berapa umum jumlah volume produksi dalam wilayah ini ini?,0.9733677506446838
Q00284,Q07710,Sensus Perumahan,Sensus Pertanian,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Bisakah Anda menyebutkan alat pertanian yang terkini terkait seminggu terakhir?,0.9865219593048096
Q00284,Q01018,Sensus Perumahan,Survei Industri,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Bisakah Anda menyebutkan alat pertanian yang umum terkait seminggu terakhir?,0.9776607155799866
Q00284,Q04050,Sensus Perumahan,Sakernas,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Bisakah Anda menyebutkan alat pertanian yang utama terkait seminggu terakhir?,0.9720029830932617
Q00284,Q08993,Sensus Perumahan,Sakernas,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Bisakah Anda menyebutkan alat pertanian yang keseluruhan terkait seminggu terakhir?,0.9559322595596313
Q00284,Q02988,Sensus Perumahan,Sensus Perumahan,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Mohon sebutkan alat pertanian yang dicatat di seminggu terakhir.,0.9521556496620178
Q00284,Q04204,Sensus Perumahan,Survei Hortikultura,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Bisakah Anda menyebutkan alat pertanian yang tercatat terkait seminggu terakhir?,0.9518442153930664
Q00284,Q06942,Sensus Perumahan,Survei UMKM,Bisakah Anda menyebutkan alat pertanian yang aktual terkait seminggu terakhir?,Bisakah Anda menyebutkan alat pertanian yang total terkait seminggu terakhir?,0.9493858218193054
